,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
0,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/checkstyle-checker.xml,1525,1521,1511,BuildwithMaven,BuildwithMaven,BuildwithMaven
1,/home/runner/work/jv-fruit-shop/jv-fruit-shop/.github/workflows/script.py,1953,814,809,finished,uses-checkout,uses-checkout
2,/home/runner/work/jv-fruit-shop/jv-fruit-shop/pom.xml,1737,838,833,BuildwithMaven,uses-checkout,uses-checkout
3,/home/runner/work/jv-fruit-shop/jv-fruit-shop/src/main/java/core/basesyntax/HelloWorld.java,1531,851,844,BuildwithMaven,uses-checkout,uses-checkout
4,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/classes/core/basesyntax/HelloWorld.class,1677,1443,1441,BuildwithMaven,BuildwithMaven,BuildwithMaven
5,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/checkstyle-result.xml,1540,1533,1477,BuildwithMaven,BuildwithMaven,BuildwithMaven
6,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/maven-archiver/pom.properties,1756,1548,1546,BuildwithMaven,BuildwithMaven,BuildwithMaven
