,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
0,/home/runner/work/commons-lang/commons-lang/target/rat.txt,-1,8569,-1,Not provided,BuildwithMaven,Not provided
1,/home/runner/work/commons-lang/commons-lang/.gitattributes,-1,1382,1380,Not provided,uses32,uses32
2,/home/runner/work/commons-lang/commons-lang/LICENSE.txt,-1,1438,1436,Not provided,uses32,uses32
3,/home/runner/work/commons-lang/commons-lang/NOTICE.txt,-1,1442,1440,Not provided,uses32,uses32
4,/home/runner/work/commons-lang/commons-lang/RELEASE-NOTES.txt,-1,1450,1448,Not provided,uses32,uses32
5,/home/runner/work/commons-lang/commons-lang/src/test/resources/lang-708-input.txt,-1,3872,3870,Not provided,uses32,uses32
6,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-1.0.txt,-1,2649,2647,Not provided,uses32,uses32
7,/home/runner/work/commons-lang/commons-lang/src/site/resources/images/logo.png,-1,2625,2623,Not provided,uses32,uses32
8,/home/runner/work/commons-lang/commons-lang/src/site/resources/download_lang.cgi,-1,2617,2615,Not provided,uses32,uses32
9,/home/runner/work/commons-lang/commons-lang/src/site/resources/.htaccess,-1,2601,2599,Not provided,uses32,uses32
10,/home/runner/work/commons-lang/commons-lang/src/media/logo.xcf,-1,2593,2591,Not provided,uses32,uses32
11,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.0.txt,-1,2653,2651,Not provided,uses32,uses32
12,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.1.txt,-1,2657,2655,Not provided,uses32,uses32
13,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.2.txt,-1,2661,2659,Not provided,uses32,uses32
14,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.5.txt,-1,2721,2719,Not provided,uses32,uses32
15,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.9.txt,-1,2741,2739,Not provided,uses32,uses32
16,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.8.txt,-1,2737,2735,Not provided,uses32,uses32
17,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.8.1.txt,-1,2733,2731,Not provided,uses32,uses32
18,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.7.txt,-1,2729,2727,Not provided,uses32,uses32
19,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.6.txt,-1,2725,2723,Not provided,uses32,uses32
20,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.4.txt,-1,2717,2715,Not provided,uses32,uses32
21,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.3.txt,-1,2665,2663,Not provided,uses32,uses32
22,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.3.txt,-1,2713,2711,Not provided,uses32,uses32
23,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.3.2.txt,-1,2709,2707,Not provided,uses32,uses32
24,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.3.1.txt,-1,2705,2703,Not provided,uses32,uses32
25,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.2.txt,-1,2701,2699,Not provided,uses32,uses32
26,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.2.1.txt,-1,2697,2695,Not provided,uses32,uses32
27,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.10.txt,-1,2693,2691,Not provided,uses32,uses32
28,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.1.txt,-1,2689,2687,Not provided,uses32,uses32
29,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.0.txt,-1,2685,2683,Not provided,uses32,uses32
30,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-3.0.1.txt,-1,2681,2679,Not provided,uses32,uses32
31,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.6.txt,-1,2677,2675,Not provided,uses32,uses32
32,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.5.txt,-1,2673,2671,Not provided,uses32,uses32
33,/home/runner/work/commons-lang/commons-lang/src/site/resources/release-notes/RELEASE-NOTES-2.4.txt,-1,2669,2667,Not provided,uses32,uses32
