,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
42,/home/runner/work/kafdrop/kafdrop/target/surefire-reports/kafdrop.model.ConsumerPartitionVOTest.txt,-1,5588,5586,Not provided,BuildwithMaven,BuildwithMaven
43,/home/runner/work/kafdrop/kafdrop/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile/inputFiles.lst,-1,4418,4416,Not provided,BuildwithMaven,BuildwithMaven
44,/home/runner/work/kafdrop/kafdrop/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile/createdFiles.lst,-1,4414,4412,Not provided,BuildwithMaven,BuildwithMaven
45,/home/runner/work/kafdrop/kafdrop/theme/_variables.scss,-1,1783,1781,Not provided,uses16,uses16
46,/home/runner/work/kafdrop/kafdrop/src/main/assembly/bin.xml,-1,1114,1110,Not provided,uses16,uses16
47,/home/runner/work/kafdrop/kafdrop/mvnw.cmd,-1,1101,1099,Not provided,uses16,uses16
48,/home/runner/work/kafdrop/kafdrop/mvnw,-1,1097,1095,Not provided,uses16,uses16
49,/home/runner/work/kafdrop/kafdrop/kaas_local_jaas.conf,-1,1093,1091,Not provided,uses16,uses16
50,/home/runner/work/kafdrop/kafdrop/.github/dependabot.yml,-1,990,988,Not provided,uses16,uses16
51,/home/runner/work/kafdrop/kafdrop/docker-compose/kafka-kafdrop/docker-compose.yaml,-1,1079,-1,Not provided,uses16,Not provided
52,/home/runner/work/kafdrop/kafdrop/.github/workflows/close_inactive_issues.yml,-1,996,-1,Not provided,uses16,Not provided
53,/home/runner/work/kafdrop/kafdrop/chart/values.yaml,-1,1073,1071,Not provided,uses16,uses16
54,/home/runner/work/kafdrop/kafdrop/chart/templates/service.yaml,-1,1069,1067,Not provided,uses16,uses16
55,/home/runner/work/kafdrop/kafdrop/chart/templates/ingress.yaml,-1,1065,1063,Not provided,uses16,uses16
56,/home/runner/work/kafdrop/kafdrop/chart/templates/deployment.yaml,-1,1061,1059,Not provided,uses16,uses16
57,/home/runner/work/kafdrop/kafdrop/chart/templates/_helpers.tpl,-1,1057,1055,Not provided,uses16,uses16
58,/home/runner/work/kafdrop/kafdrop/chart/templates/NOTES.txt,-1,1053,-1,Not provided,uses16,Not provided
59,/home/runner/work/kafdrop/kafdrop/chart/Chart.yaml,-1,1047,1045,Not provided,uses16,uses16
60,/home/runner/work/kafdrop/kafdrop/chart/.helmignore,-1,1043,-1,Not provided,uses16,Not provided
61,/home/runner/work/kafdrop/kafdrop/LICENSE,-1,1032,1030,Not provided,uses16,uses16
62,/home/runner/work/kafdrop/kafdrop/.mvn/wrapper/maven-wrapper.properties,-1,1028,1026,Not provided,uses16,uses16
63,/home/runner/work/kafdrop/kafdrop/.mvn/wrapper/MavenWrapperDownloader.java,-1,1018,-1,Not provided,uses16,Not provided
64,/home/runner/work/kafdrop/kafdrop/.gitignore,-1,1012,1010,Not provided,uses16,uses16
65,/home/runner/work/kafdrop/kafdrop/.github/workflows/pull_request.yml,-1,1004,1002,Not provided,uses16,uses16
66,/home/runner/work/kafdrop/kafdrop/.github/workflows/master.yml,-1,1000,998,Not provided,uses16,uses16
67,/home/runner/work/kafdrop/kafdrop/theme/_bootswatch.scss,-1,1779,-1,Not provided,uses16,Not provided
68,/home/runner/work/kafdrop/kafdrop/src/test/resources/person.proto,-1,1769,1767,Not provided,uses16,uses16
69,/home/runner/work/kafdrop/kafdrop/src/test/resources/person.desc,-1,1765,-1,Not provided,uses16,Not provided
70,/home/runner/work/kafdrop/kafdrop/src/test/resources/sasl-ssl.properties,-1,1773,1771,Not provided,uses16,uses16
71,/home/runner/work/kafdrop/kafdrop/theme/install.sh,-1,1787,1785,Not provided,uses16,uses16
72,/home/runner/work/kafdrop/kafdrop/target/docker-ready/Dockerfile,-1,2457,2454,Not provided,BuildwithMaven,BuildwithMaven
73,/home/runner/work/kafdrop/kafdrop/target/docker-ready/kafdrop.sh,-1,2449,2446,Not provided,BuildwithMaven,BuildwithMaven
74,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/js/powerFilter.js,-1,1649,1647,Not provided,uses16,uses16
75,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/js/message-inspector.js,-1,1645,1643,Not provided,uses16,uses16
76,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/js/global.js,-1,1624,1622,Not provided,uses16,uses16
77,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/js/github-buttons.js,-1,1620,1618,Not provided,uses16,uses16
78,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/images/kafdrop-logo.svg,-1,1584,-1,Not provided,uses16,Not provided
79,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/fonts/glyphicons-halflings-regular.woff2,-1,1489,1487,Not provided,uses16,uses16
80,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/fonts/glyphicons-halflings-regular.woff,-1,1485,1483,Not provided,uses16,uses16
81,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/fonts/glyphicons-halflings-regular.eot,-1,1466,1464,Not provided,uses16,uses16
82,/home/runner/work/kafdrop/kafdrop/src/main/resources/static/css/global.css,-1,1395,1393,Not provided,uses16,uses16
