,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
0,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/prettify.js,-1,1516,1508,Not provided,uses10,uses10
1,/home/runner/work/MavenTestCI/MavenTestCI/src/main/java/Indicator.java,-1,1302,-1,Not provided,uses10,Not provided
2,/home/runner/work/MavenTestCI/MavenTestCI/.idea/vcs.xml,-1,1275,1270,Not provided,uses10,uses10
3,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/default/Indicator.html,-1,1383,-1,Not provided,uses10,Not provided
4,/home/runner/work/MavenTestCI/MavenTestCI/README.md,-1,1283,1278,Not provided,uses10,uses10
5,/home/runner/work/MavenTestCI/MavenTestCI/src/test/java/Test.java,-1,1313,-1,Not provided,uses10,Not provided
6,/home/runner/work/MavenTestCI/MavenTestCI/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile/inputFiles.lst,-1,1372,1367,Not provided,uses10,uses10
7,/home/runner/work/MavenTestCI/MavenTestCI/.idea/misc.xml,-1,1267,1262,Not provided,uses10,uses10
8,/home/runner/work/MavenTestCI/MavenTestCI/target/classes/Indicator.class,-1,1324,-1,Not provided,uses10,Not provided
9,/home/runner/work/MavenTestCI/MavenTestCI/target/jacoco.exec,-1,1332,1327,Not provided,uses10,uses10
10,/home/runner/work/MavenTestCI/MavenTestCI/target/maven-status/maven-compiler-plugin/compile/default-compile/createdFiles.lst,-1,1345,1338,Not provided,uses10,uses10
11,/home/runner/work/MavenTestCI/MavenTestCI/target/maven-status/maven-compiler-plugin/compile/default-compile/inputFiles.lst,-1,1353,1348,Not provided,uses10,uses10
12,/home/runner/work/MavenTestCI/MavenTestCI/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile/createdFiles.lst,-1,1364,-1,Not provided,uses10,Not provided
13,/home/runner/work/MavenTestCI/MavenTestCI/.idea/.gitignore,-1,1243,-1,Not provided,uses10,Not provided
14,/home/runner/work/MavenTestCI/MavenTestCI/.idea/jarRepositories.xml,-1,1259,1254,Not provided,uses10,uses10
15,/home/runner/work/MavenTestCI/MavenTestCI/.idea/compiler.xml,-1,1251,1246,Not provided,uses10,uses10
16,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/default/index.html,-1,1399,1394,Not provided,uses10,uses10
17,/home/runner/work/MavenTestCI/MavenTestCI/.github/workflows/ci.yml,-1,1224,1219,Not provided,uses10,uses10
18,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/default/Indicator.java.html,-1,1391,1386,Not provided,uses10,uses10
19,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/branchfc.gif,-1,1425,-1,Not provided,uses10,Not provided
20,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/default/index.source.html,-1,1407,1402,Not provided,uses10,uses10
21,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/index.html,-1,1415,1410,Not provided,uses10,uses10
22,/home/runner/work/MavenTestCI/MavenTestCI/target/test-classes/Test.class,-1,1632,-1,Not provided,uses10,Not provided
23,/home/runner/work/MavenTestCI/MavenTestCI/target/surefire-reports/Test.txt,-1,1622,1617,Not provided,uses10,uses10
24,/home/runner/work/MavenTestCI/MavenTestCI/target/surefire-reports/TEST-Test.xml,-1,1614,-1,Not provided,uses10,Not provided
25,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco.xml,-1,1604,1599,Not provided,uses10,uses10
26,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco.csv,-1,1596,1591,Not provided,uses10,uses10
27,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-sessions.html,-1,1588,1583,Not provided,uses10,uses10
28,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/up.gif,-1,1580,1575,Not provided,uses10,uses10
29,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/source.gif,-1,1572,1567,Not provided,uses10,uses10
30,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/sort.js,-1,1564,1559,Not provided,uses10,uses10
31,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/sort.gif,-1,1556,1551,Not provided,uses10,uses10
32,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/session.gif,-1,1548,1543,Not provided,uses10,uses10
33,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/report.gif,-1,1540,1535,Not provided,uses10,uses10
34,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/report.css,-1,1532,1527,Not provided,uses10,uses10
35,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/redbar.gif,-1,1524,1519,Not provided,uses10,uses10
36,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/prettify.css,-1,1505,1500,Not provided,uses10,uses10
37,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/package.gif,-1,1497,1492,Not provided,uses10,uses10
38,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/method.gif,-1,1489,1484,Not provided,uses10,uses10
39,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/group.gif,-1,1481,1476,Not provided,uses10,uses10
40,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/greenbar.gif,-1,1473,1468,Not provided,uses10,uses10
41,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/down.gif,-1,1465,1460,Not provided,uses10,uses10
42,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/class.gif,-1,1457,1452,Not provided,uses10,uses10
43,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/bundle.gif,-1,1449,1444,Not provided,uses10,uses10
44,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/branchpc.gif,-1,1441,1436,Not provided,uses10,uses10
45,/home/runner/work/MavenTestCI/MavenTestCI/target/site/jacoco/jacoco-resources/branchnc.gif,-1,1433,1428,Not provided,uses10,uses10
