02:10:17;/home/runner/work/jv-array-list/jv-array-list/;starting_build_uses-checkout_10;CREATE
02:10:17;/home/runner/work/jv-array-list/jv-array-list/;starting_build_uses-checkout_10;OPEN
02:10:17;/home/runner/work/jv-array-list/jv-array-list/;starting_build_uses-checkout_10;ATTRIB
02:10:17;/home/runner/work/jv-array-list/jv-array-list/;starting_build_uses-checkout_10;CLOSE_WRITE,CLOSE
02:10:17;/home/runner/work/jv-array-list/jv-array-list/;starting_build_uses-checkout_10;DELETE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;;OPEN,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;;ACCESS,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;;CLOSE_NOWRITE,CLOSE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;.git;CREATE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;.git;OPEN,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;.git;ACCESS,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/;.git;CLOSE_NOWRITE,CLOSE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;branches;CREATE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;branches;OPEN,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;branches;ACCESS,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;branches;CLOSE_NOWRITE,CLOSE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;hooks;CREATE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;hooks;OPEN,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;hooks;ACCESS,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/;hooks;CLOSE_NOWRITE,CLOSE,ISDIR
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;pre-rebase.sample;CREATE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;pre-rebase.sample;OPEN
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;pre-rebase.sample;MODIFY
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;pre-rebase.sample;CLOSE_WRITE,CLOSE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;fsmonitor-watchman.sample;CREATE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;fsmonitor-watchman.sample;OPEN
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;fsmonitor-watchman.sample;MODIFY
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;fsmonitor-watchman.sample;CLOSE_WRITE,CLOSE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;push-to-checkout.sample;CREATE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;push-to-checkout.sample;OPEN
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;push-to-checkout.sample;MODIFY
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;push-to-checkout.sample;CLOSE_WRITE,CLOSE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;update.sample;CREATE
02:10:18;/home/runner/work/jv-array-list/jv-array-list/.git/hooks/;update.sample;OPEN
