,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
0,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/jv-fruit-shop-1.0-SNAPSHOT.jar,-1,1797,1587,Not provided,BuildwithMaven,BuildwithMaven
1,/home/runner/work/jv-fruit-shop/jv-fruit-shop/.github/workflows/ci.yml,-1,785,780,Not provided,uses-checkout,uses-checkout
2,/home/runner/work/jv-fruit-shop/jv-fruit-shop/.gitignore,-1,801,796,Not provided,uses-checkout,uses-checkout
3,/home/runner/work/jv-fruit-shop/jv-fruit-shop/README.md,-1,809,804,Not provided,uses-checkout,uses-checkout
4,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/maven-status/maven-compiler-plugin/compile/default-compile/createdFiles.lst,-1,1455,1453,Not provided,BuildwithMaven,BuildwithMaven
5,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/maven-status/maven-compiler-plugin/compile/default-compile/inputFiles.lst,-1,1459,1457,Not provided,BuildwithMaven,BuildwithMaven
6,/home/runner/work/jv-fruit-shop/jv-fruit-shop/target/checkstyle-cachefile,-1,1521,1519,Not provided,BuildwithMaven,BuildwithMaven
