,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
0,/home/runner/work/jv-hash-map/jv-hash-map/target/surefire-reports/TEST-core.basesyntax.MyHashMapTest.xml,-1,2167,2160,Not provided,BuildwithMaven,BuildwithMaven
1,/home/runner/work/jv-hash-map/jv-hash-map/README.md,-1,897,892,Not provided,uses-checkout,uses-checkout
2,/home/runner/work/jv-hash-map/jv-hash-map/.gitignore,-1,889,884,Not provided,uses-checkout,uses-checkout
3,/home/runner/work/jv-hash-map/jv-hash-map/.github/workflows/ci.yml,-1,873,868,Not provided,uses-checkout,uses-checkout
4,/home/runner/work/jv-hash-map/jv-hash-map/target/maven-status/maven-compiler-plugin/compile/default-compile/createdFiles.lst,-1,1675,1673,Not provided,BuildwithMaven,BuildwithMaven
5,/home/runner/work/jv-hash-map/jv-hash-map/target/maven-status/maven-compiler-plugin/compile/default-compile/inputFiles.lst,-1,1679,1677,Not provided,BuildwithMaven,BuildwithMaven
6,/home/runner/work/jv-hash-map/jv-hash-map/target/checkstyle-cachefile,-1,1747,1745,Not provided,BuildwithMaven,BuildwithMaven
7,/home/runner/work/jv-hash-map/jv-hash-map/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile/createdFiles.lst,-1,1931,1929,Not provided,BuildwithMaven,BuildwithMaven
8,/home/runner/work/jv-hash-map/jv-hash-map/target/maven-status/maven-compiler-plugin/testCompile/default-testCompile/inputFiles.lst,-1,1935,1933,Not provided,BuildwithMaven,BuildwithMaven
