,file_name,last_access_index,last_modify_index,creation_index,last_access_step,last_modify_step,creation_step
0,/home/runner/work/soot/soot/eclipse/ca.mcgill.sable.soot.updatesite/plugins/ca.mcgill.sable.soot.lib_2.5.2.jar,-1,10142,9469,Not provided,Checkout,Checkout
1,/home/runner/work/soot/soot/target/sootclasses-trunk-jar-with-dependencies.jar,-1,94841,87082,Not provided,Deployartifacts,Deployartifacts
2,/home/runner/work/soot/soot/target/sootclasses-trunk-javadoc.jar,-1,217467,165354,Not provided,Deployartifacts,Deployartifacts
3,/home/runner/work/soot/soot/tutorial/guide/figures/intrap_packs.eps,-1,25934,25691,Not provided,Checkout,Checkout
4,/home/runner/work/soot/soot/tutorial/guide/figures/interp_packs.eps,-1,25689,-1,Not provided,Checkout,Not provided
5,/home/runner/work/soot/soot/eclipse/ca.mcgill.sable.soot/src/ca/mcgill/sable/soot/ui/PhaseOptionsDialog.java,-1,27675,11279,Not provided,Deployartifacts,Checkout
6,/home/runner/work/soot/soot/target/sootclasses-trunk-sources.jar,-1,109676,97314,Not provided,Deployartifacts,Deployartifacts
7,/home/runner/work/soot/soot/doc/soot_options.html,-1,27804,9257,Not provided,Deployartifacts,Checkout
8,/home/runner/work/soot/soot/tutorial/guide/figures/settingmain.eps,-1,26047,25975,Not provided,Checkout,Checkout
9,/home/runner/work/soot/soot/tutorial/guide/figures/vberun.eps,-1,26096,26049,Not provided,Checkout,Checkout
10,/home/runner/work/soot/soot/tutorial/guide/figures/npcolorer.eps,-1,25973,25936,Not provided,Checkout,Checkout
11,/home/runner/work/soot/soot/target/checkstyle-cachefile,-1,228928,228891,Not provided,Deployartifacts,Deployartifacts
12,/home/runner/work/soot/soot/eclipse/ca.mcgill.sable.soot.updatesite/plugins/ca.mcgill.sable.soot_2.5.2.jar,-1,10179,10144,Not provided,Checkout,Checkout
13,/home/runner/work/soot/soot/target/maven-status/maven-compiler-plugin/compile/default-compile/inputFiles.lst,-1,55884,55852,Not provided,Deployartifacts,Deployartifacts
14,/home/runner/work/soot/soot/doc/Testing Soot with Dex Support.pdf,-1,9232,9206,Not provided,Checkout,Checkout
15,/home/runner/work/soot/soot/src/main/xml/options/soot_options.xml.orig,-1,24125,24100,Not provided,Checkout,Checkout
16,/home/runner/work/soot/soot/doc/PLDI03_Tutorial.pdf,-1,9204,9182,Not provided,Checkout,Checkout
17,/home/runner/work/soot/soot/target/maven-status/maven-compiler-plugin/compile/default-compile/createdFiles.lst,-1,55850,55828,Not provided,Deployartifacts,Deployartifacts
18,/home/runner/work/soot/soot/src/main/java/soot/javaToJimple/JimpleBodyBuilder.java_264949869091,-1,247938,247921,Not provided,Deployartifacts,Deployartifacts
19,/home/runner/work/soot/soot/src/main/java/soot/coffi/CFG.java_264949869091,-1,250940,250928,Not provided,Deployartifacts,Deployartifacts
20,/home/runner/work/soot/soot/src/it/java_tests/T14rj1.java_264949869091,-1,234865,234853,Not provided,Deployartifacts,Deployartifacts
21,/home/runner/work/soot/soot/src/it/java_tests/T14rj2.java_264949869091,-1,232969,232957,Not provided,Deployartifacts,Deployartifacts
